mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.0669955412546794,0.024814344761630316,0.6289793650309244,0.01991471092297068,0.41540214903455314,{'C': 0.41540214903455314},0.8542,0.8474,0.8532,0.8516,0.002997776954122243,17
0.8799896240234375,0.0073309640099295855,0.8234240214029948,0.09058360854829688,0.0372517442717477,{'C': 0.0372517442717477},0.855,0.8432,0.8494,0.8492000000000001,0.004819405219180766,34
1.515926758448283,0.036854488909492236,0.7531561056772867,0.04421544340224562,0.9500657878218374,{'C': 0.9500657878218374},0.8508,0.8468,0.8524,0.85,0.002355136231020776,31
0.983489990234375,0.016852932527548947,1.4611546993255615,0.12359872603389964,0.011102009528345703,{'C': 0.011102009528345703},0.8392,0.8384,0.8414,0.8396666666666667,0.0012684198393627085,98
0.9332222938537598,0.0429313158633708,1.3086251417795818,0.23774089929854103,0.03366143402657052,{'C': 0.03366143402657052},0.8536,0.8424,0.848,0.848,0.004572380853195261,43
0.9429875214894613,0.0012472930091297605,1.7196714878082275,0.11755657479657815,0.03469500007665959,{'C': 0.03469500007665959},0.8538,0.8426,0.8492,0.8485333333333335,0.004596617113583512,39
1.064116398493449,0.04011762619256018,1.4166247844696045,0.1214993782171365,0.16055306216358278,{'C': 0.16055306216358278},0.857,0.8482,0.8564,0.8538666666666668,0.004014418457953254,5
1.0092999935150146,0.019659490696027612,1.6797784964243572,0.1689519898854414,0.015481384787959225,{'C': 0.015481384787959225},0.8464,0.8402,0.8452,0.8439333333333332,0.0026849374087469986,67
2.9094489415486655,0.056562349641995274,0.5765270392100016,0.020728854487106173,2.3829789024125905,{'C': 2.3829789024125905},0.8488,0.8436,0.8468,0.8464,0.0021416504538945267,47
13.685791810353598,2.3794954717818984,0.6601165930430094,0.13653383222881993,14.756485175485714,{'C': 14.756485175485714},0.8444,0.839,0.8438,0.8424,0.0024166091947189394,77
21.002660195032757,1.74494495897399,0.6522765159606934,0.07299703813277073,27.328573008461817,{'C': 27.328573008461817},0.844,0.8398,0.844,0.8426,0.0019798989873223245,72
0.860649824142456,0.004200231555049692,0.812981923421224,0.011235363778138307,0.010888916766682053,{'C': 0.010888916766682053},0.8394,0.8382,0.8416,0.8397333333333333,0.0014079141387962153,95
3.922037680943807,0.39318499632409104,0.6128606001536051,0.07844553543746023,4.135586761477492,{'C': 4.135586761477492},0.8478,0.841,0.8456,0.8448000000000001,0.002833137248116785,54
0.8462250232696533,0.06968532670590787,0.7333033084869385,0.11883348003413681,0.10107610987438403,{'C': 0.10107610987438403},0.8578,0.8486,0.8562,0.8542,0.004013311184877962,3
0.8713403542836508,0.019392803124119447,0.9412434895833334,0.09340838314678906,0.037309666014493745,{'C': 0.037309666014493745},0.8552,0.8434,0.8492,0.8492666666666665,0.00481756047070388,33
9.114301125208536,0.6057429495564273,0.8082439104715983,0.15323390607393647,9.993462592218078,{'C': 9.993462592218078},0.8454,0.8398,0.8458,0.8436666666666667,0.0027390184778898967,69
1.8021645545959473,0.09903743394432005,0.7958240509033203,0.08090758466420395,1.2250414304700556,{'C': 1.2250414304700556},0.8498,0.8448,0.851,0.8485333333333333,0.0026849374087469647,41
1.541968822479248,0.055845131098938856,0.8630081017812093,0.05363899418251591,0.77342397674028,{'C': 0.77342397674028},0.8518,0.8468,0.8522,0.8502666666666666,0.002456736769691761,28
2.770171562830607,0.08894439986370373,0.8671072324117025,0.0605082087191571,2.5297754427129453,{'C': 2.5297754427129453},0.8484,0.844,0.8462,0.8462000000000001,0.0017962924780410261,49
53.981024742126465,6.564977720598021,0.5429489612579346,0.00615237824776684,70.64855168522482,{'C': 70.64855168522482},0.8408,0.8388,0.8444,0.8413333333333334,0.0023170862929310573,91
13.29765526453654,0.8736745645939883,0.5443558692932129,0.003711121719814911,17.024840016716052,{'C': 17.024840016716052},0.845,0.8386,0.8436,0.8424,0.0027471197037381902,77
0.8436170419057211,0.01649402063386795,0.762762705485026,0.03299004945789326,0.04164671057173932,{'C': 0.04164671057173932},0.8564,0.8442,0.851,0.8505333333333334,0.004991548412622676,23
19.66511082649231,1.3868782207571309,0.5862509409586588,0.0260020522253538,24.84990446698367,{'C': 24.84990446698367},0.8438,0.839,0.8432,0.842,0.002135415650406266,82
3.8999449412027993,0.3126766790884479,0.5570507844289144,0.010221816488366174,4.222350554251342,{'C': 4.222350554251342},0.8478,0.8406,0.8458,0.8447333333333334,0.0030346151137976038,57
2.107746203740438,0.10437618778910812,0.6198564370473226,0.04071457191049871,1.5944955383121633,{'C': 1.5944955383121633},0.8496,0.844,0.8486,0.8474,0.002438578821089607,46
1.0176418622334797,0.023515931754064124,0.7333803176879883,0.07146702459174685,0.2483697698452681,{'C': 0.2483697698452681},0.8554,0.847,0.8544,0.8522666666666666,0.0037464056848605987,12
3.6851638158162436,0.2250554385627204,0.5622275670369467,0.011161843922563306,3.9098410581312133,{'C': 3.9098410581312133},0.8472,0.8416,0.8446,0.8444666666666668,0.0022881336402307104,62
77.55907201766968,5.457105603964255,0.5512155691782633,0.005428096692119255,97.22577211064053,{'C': 97.22577211064053},0.8408,0.8388,0.8436,0.8410666666666667,0.001968643074697798,93
55.07425459225973,5.357518509968116,0.5630428791046143,0.02253532636012581,75.49623371977631,{'C': 75.49623371977631},0.8422,0.8392,0.8442,0.8418666666666667,0.0020548046676563273,85
4.210785309473674,0.22934505306155722,0.5523880322774252,0.0027494595133660408,4.71305179892351,{'C': 4.71305179892351},0.8484,0.8408,0.8452,0.8447999999999999,0.0031155523854794636,55
0.8532179196675619,0.006870254800667989,0.7462708950042725,0.003938929659824263,0.016273039000165003,{'C': 0.016273039000165003},0.8464,0.8404,0.8456,0.8441333333333333,0.002659991645767999,64
14.201550086339315,0.6719739925101168,0.556840737660726,0.0053575187197035115,19.316113232673175,{'C': 19.316113232673175},0.844,0.8392,0.843,0.8420666666666666,0.0020677416559027884,81
0.8412214120229086,0.014878651589533186,0.6222946643829346,0.005518742548070467,0.15566761675096022,{'C': 0.15566761675096022},0.857,0.8476,0.8556,0.8534,0.004140853374205201,9
10.05676237742106,0.7258892870530954,0.5499389966328939,0.001101774403131969,12.120458881931713,{'C': 12.120458881931713},0.8458,0.8404,0.845,0.8437333333333333,0.0023795424396766103,68
28.932838598887127,0.8784802029781311,0.6122925281524658,0.08095431134478236,37.23103509330376,{'C': 37.23103509330376},0.8436,0.8402,0.8436,0.8424666666666667,0.0016027753706895406,76
3.055852731068929,0.1639936017711075,0.5860697428385416,0.01727349763764289,3.011813106591642,{'C': 3.011813106591642},0.8476,0.8436,0.8442,0.8451333333333334,0.001761312641816401,53
1.4913300673166912,0.2420199898062874,0.65814208984375,0.06682602054586123,0.6791610766404527,{'C': 0.6791610766404527},0.8526,0.8462,0.8526,0.8504666666666667,0.003016988933062637,25
0.8550801277160645,0.011139115628158792,0.796244223912557,0.11464377728740846,0.03238285156876561,{'C': 0.03238285156876561},0.8532,0.8424,0.8478,0.8478,0.004409081537009688,44
5.569708506266276,0.34680179423703067,0.604176918665568,0.061447374937404944,5.534378341157389,{'C': 5.534378341157389},0.8472,0.8404,0.8446,0.8440666666666666,0.002801586851926727,65
18.40191928545634,1.5818694140993084,0.8598820368448893,0.22013179632227842,22.630336427664457,{'C': 22.630336427664457},0.8442,0.8392,0.8424,0.8419333333333333,0.002067741655902785,84
0.9337024688720703,0.15036521195011207,0.8531506856282552,0.13039500312839752,0.01717156621186191,{'C': 0.01717156621186191},0.8472,0.8412,0.846,0.8447999999999999,0.00259229627936315,55
4.3786477247873945,0.5131974882177995,0.6487820943196615,0.05434106743188649,4.0746484451281315,{'C': 4.0746484451281315},0.8476,0.841,0.8452,0.8446000000000001,0.002727636339397188,59
0.9818626244862875,0.16892702474217366,0.9430702527364095,0.10046011159642747,0.021181344975512727,{'C': 0.021181344975512727},0.8506,0.8418,0.8462,0.8462000000000001,0.0035925849560820068,49
2.046974261601766,0.20912603006382127,1.1533799171447754,0.3643489499813322,1.1495217579974493,{'C': 1.1495217579974493},0.8502,0.8448,0.8512,0.8487333333333332,0.0028110891523077173,38
1.5465728441874187,0.023777427566435666,1.1910068194071453,0.2497236173923234,0.7439964800312309,{'C': 0.7439964800312309},0.8526,0.8468,0.852,0.8504666666666667,0.002604269997949952,25
1.9623594284057617,0.17487217014338385,1.0840486685434978,0.14806438990245102,0.5266009463215645,{'C': 0.5266009463215645},0.8536,0.8468,0.8504,0.8502666666666667,0.0027776888874666335,27
1.25465989112854,0.09649542535427526,2.32210103670756,0.03723793758358213,0.01091829836036416,{'C': 0.01091829836036416},0.8394,0.838,0.8416,0.8396666666666667,0.0014817407180595414,98
2.115302642186483,0.34425349635169283,0.6653827826182047,0.07645086656609311,1.1391844354810723,{'C': 1.1391844354810723},0.8504,0.8448,0.8514,0.8488666666666668,0.0029044027881056185,37
6.196400324503581,0.3640317451640743,0.5549372831980387,0.005609979588753113,6.720997846137508,{'C': 6.720997846137508},0.8468,0.8418,0.845,0.8445333333333332,0.002067741655902776,60
57.90410359700521,2.631153767769736,0.5454574426015218,0.005217957204682994,78.6655561669435,{'C': 78.6655561669435},0.8424,0.8388,0.844,0.8417333333333333,0.0021746008573733443,87
29.198861837387085,2.0090295833570373,0.553196907043457,0.011205552386247899,36.988331924126584,{'C': 36.988331924126584},0.843,0.84,0.844,0.8423333333333333,0.0016996731711975963,79
52.84737904866537,2.477223866285528,0.5756831169128418,0.04995811343623422,63.37108966193746,{'C': 63.37108966193746},0.8414,0.8386,0.8446,0.8415333333333335,0.0024513035081133666,89
0.9889276822408041,0.1155848220511371,0.9355483849843343,0.11894411954785161,0.015844739807021346,{'C': 0.015844739807021346},0.8462,0.84,0.8458,0.844,0.002833137248116772,66
1.2313311100006104,0.11313698111050877,0.6801242828369141,0.12837124223868465,0.47723087287306104,{'C': 0.47723087287306104},0.8538,0.8466,0.8518,0.8507333333333333,0.0030346151137976038,21
8.217756191889444,1.1239491890884814,0.5915362040201823,0.053492767649823456,8.883693514464971,{'C': 8.883693514464971},0.8472,0.8406,0.8458,0.8445333333333332,0.002839405258539559,60
50.8485275109609,0.0611415258677882,0.5405189196268717,0.005714557503934761,64.2130720655922,{'C': 64.2130720655922},0.8414,0.8388,0.8442,0.8414666666666667,0.0022050447211388138,90
0.8358004887898763,0.009563206795838046,0.7983256975809733,0.07594701805488885,0.03863845724713232,{'C': 0.03863845724713232},0.8552,0.8432,0.8502,0.8495333333333334,0.004921607686744472,32
2.9382455348968506,0.10456350010001415,0.5581332047780355,0.002008551376108908,2.917854680969381,{'C': 2.917854680969381},0.8476,0.844,0.8452,0.8456,0.0014966629547095997,51
24.594674587249756,0.44920668432510047,0.5415757497151693,0.0035070547686589042,32.98851275038113,{'C': 32.98851275038113},0.8438,0.84,0.844,0.8426,0.0018402898322456413,72
0.82772429784139,0.0036104599914613842,0.7658544381459554,0.006967294279465667,0.011090139803541753,{'C': 0.011090139803541753},0.8392,0.8384,0.8414,0.8396666666666667,0.0012684198393627085,98
32.412615617116295,3.0676567756017823,0.5274699529012045,0.0036377220264280836,41.60695752220025,{'C': 41.60695752220025},0.8436,0.84,0.8442,0.8426,0.0018547236990991438,72
